tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
6,1,False,11323,prompt,247,247,True,,,,0.5576,0.000484,188.0
6,2,False,36264,prompt,253,253,True,,,,3.0581,0.000297,188.0
6,3,True,273,prompt,6150,6150,True,,,,0.4816,0.000904,188.0
6,4,False,13,prompt,352,352,True,,,,0.6321,0.000303,188.0
6,5,False,4886,prompt,275,275,True,,,,0.1273,0.002099,188.0
6,6,False,5321,prompt,2341,2341,True,,,,1.3543,0.000554,188.0
6,7,True,281,fhe,564,564,True,,,,0.1697,0.005887,188.0
6,8,False,14,prompt,5056,5056,True,,,,1.1609,0.005128,188.0
6,9,False,253,prompt,958,958,True,,,,0.0913,0.000369,188.0
6,10,False,15569,prompt,249,249,True,,,,5.5042,0.0028,188.0
6,11,False,4454,prompt,1633,1633,True,,,,0.3659,0.001108,188.0
6,12,False,326,prompt,352,352,True,,,,1.9071,0.002663,188.0
6,13,False,4566,prompt,1066,1066,True,,,,3.5747,0.0029,188.0
6,14,False,6225,prompt,247,247,True,,,,1.312,0.000785,188.0
6,15,False,534,prompt,6244,6244,True,,,,0.3738,0.0009,188.0
6,16,False,6448,prompt,275,275,True,,,,0.0546,0.000537,188.0
6,17,False,247,prompt,2014,2014,True,,,,0.176,0.000672,188.0
6,18,False,25792,prompt,369,369,True,,,,0.4171,0.000418,188.0
6,19,False,253,prompt,4200,4200,True,,,,2.0802,0.001721,188.0
6,20,False,14370,prompt,8805,8805,True,,,,0.6778,0.000855,188.0
6,21,False,2659,prompt,326,326,True,,,,1.2536,0.001234,188.0
6,22,False,8986,prompt,13,13,True,,,,0.9101,0.000677,188.0
6,23,True,14,fhe,10816,10816,True,,,,0.0921,0.001166,188.0
6,24,False,512,prompt,8049,8049,True,,,,3.1041,0.002214,188.0
6,25,False,43898,prompt,656,656,True,,,,5.559,0.002505,188.0
6,26,False,3540,prompt,253,253,True,,,,1.2863,0.00115,188.0
6,27,True,275,prompt,253,253,True,,,,0.7887,0.001004,188.0
6,28,False,1211,prompt,1708,1708,True,,,,2.0832,0.002081,188.0
6,29,False,1919,prompt,352,352,True,,,,2.0677,0.00181,188.0
6,30,False,616,prompt,1897,1897,True,,,,0.613,0.002914,188.0
6,31,True,285,fhe,253,253,True,,,,0.1632,0.000545,188.0
6,32,False,10,prompt,310,310,True,,,,0.799,0.001427,188.0
6,33,False,5697,prompt,273,273,True,,,,0.2372,0.001627,188.0
6,34,False,11240,prompt,14,14,True,,,,0.2074,0.00096,188.0
6,35,True,1264,prompt,7123,7123,True,,,,1.5298,0.00099,188.0
6,36,False,10058,prompt,2408,2408,True,,,,0.8268,0.001092,188.0
6,37,False,6149,prompt,3936,3936,True,,,,1.9968,0.001993,188.0
6,38,False,253,prompt,2586,2586,True,,,,0.8776,0.000539,188.0
6,39,False,403,prompt,512,512,True,,,,0.1385,0.001043,188.0
6,40,False,14,prompt,70,70,True,,,,0.3604,0.001713,188.0
6,41,False,24042,prompt,2425,2425,True,,,,1.0619,0.001384,188.0
6,42,False,785,prompt,261,261,True,,,,0.1859,0.001313,188.0
6,43,True,7565,fhe,13,13,True,,,,1.8055,0.002068,188.0
6,44,False,273,prompt,16045,16045,True,,,,0.2124,0.00176,188.0
6,45,False,685,prompt,253,253,True,,,,0.2652,0.00313,188.0
6,46,False,273,prompt,1824,1824,True,,,,3.5197,0.005714,188.0
6,47,True,512,fhe,1495,1495,True,,,,0.0673,0.000943,188.0
6,48,False,4948,prompt,27,27,True,,,,0.2486,0.000456,188.0
6,49,False,3413,prompt,407,407,True,,,,4.6136,0.000619,188.0
6,50,False,2622,prompt,4177,4177,True,,,,4.0181,0.003038,188.0
6,51,True,253,fhe,14847,14847,True,,,,0.0702,0.000491,188.0
6,52,False,327,prompt,247,247,True,,,,1.2997,0.00058,188.0
6,53,False,432,prompt,23993,23993,True,,,,0.8158,0.000374,188.0
6,54,False,247,prompt,1652,1652,True,,,,0.27,0.000733,188.0
6,55,False,3289,prompt,13,13,True,,,,1.3175,0.001217,188.0
6,56,False,281,prompt,2085,2085,True,,,,0.8317,0.000782,188.0
6,57,False,762,prompt,253,253,True,,,,0.1645,0.002343,188.0
6,58,False,15,prompt,733,733,True,,,,0.8534,0.00142,188.0
6,59,True,1929,prompt,347,347,True,,,,0.6732,0.001246,188.0
6,60,False,4886,prompt,13,13,True,,,,0.3671,0.000589,188.0
6,61,False,310,prompt,7141,7141,True,,,,0.2929,0.002338,188.0
6,62,False,1309,prompt,253,253,True,,,,0.866,0.001169,188.0
6,63,True,37159,prompt,253,253,True,,,,2.155,0.000691,188.0
7,0,False,247,prompt,1805,1805,True,,,,1.0544,0.000651,188.0
7,1,False,14492,prompt,3904,3904,True,,,,0.176,0.001119,188.0
7,2,False,253,prompt,9136,9136,True,,,,0.202,0.001091,188.0
7,3,True,6150,fhe,271,271,True,,,,1.1287,0.004222,188.0
7,4,False,253,prompt,8762,8762,True,,,,1.7924,0.001546,188.0
7,5,False,432,prompt,247,247,True,,,,0.4609,0.00192,188.0
7,6,False,1824,prompt,310,310,True,,,,2.2659,0.000465,188.0
7,7,True,564,fhe,323,323,True,,,,0.2733,0.002385,188.0
7,8,False,744,prompt,2954,2954,True,,,,1.0278,0.001181,188.0
7,9,False,1659,prompt,273,273,True,,,,0.0606,0.000315,188.0
7,10,False,249,prompt,8,8,True,,,,2.035,0.00362,188.0
7,11,True,247,prompt,1436,1436,True,,,,0.9461,0.001635,188.0
7,12,False,352,prompt,310,310,True,,,,0.1686,0.004586,188.0
7,13,False,1066,prompt,13,13,True,,,,0.2053,0.002624,188.0
7,14,False,247,prompt,5699,5699,True,,,,0.267,0.002607,188.0
7,15,True,6244,prompt,6455,6455,True,,,,0.1395,0.000592,188.0
7,16,False,26485,prompt,12572,12572,True,,,,3.1748,0.001002,188.0
7,17,False,1355,prompt,13,13,True,,,,0.9817,0.001041,188.0
7,18,False,369,prompt,247,247,True,,,,0.6536,0.00065,188.0
7,19,False,4200,prompt,66,66,True,,,,7.5659,0.008723,188.0
7,20,False,8805,prompt,13,13,True,,,,1.4894,0.001709,188.0
7,21,False,342,prompt,247,247,True,,,,1.1094,0.002185,188.0
7,22,False,984,prompt,352,352,True,,,,1.8499,0.000467,188.0
7,23,True,10816,fhe,25540,25540,True,,,,0.2802,0.000893,188.0
7,24,False,8049,prompt,43504,43504,True,,,,2.1049,0.002822,188.0
7,25,False,656,prompt,3750,3750,True,,,,3.5582,0.001646,188.0
7,26,False,1897,prompt,13,13,True,,,,0.7828,0.00056,188.0
7,27,True,253,fhe,1533,1533,True,,,,3.6957,0.002176,188.0
7,28,False,1708,prompt,13,13,True,,,,0.7001,0.00039,188.0
7,29,False,253,prompt,987,987,True,,,,1.6718,0.002501,188.0
7,30,True,39190,prompt,275,275,True,,,,0.5863,0.000846,188.0
7,31,True,253,fhe,2020,2020,True,,,,0.2345,0.001436,188.0
7,32,False,10770,prompt,281,281,True,,,,5.2448,0.003212,188.0
7,33,False,209,prompt,187,187,True,,,,1.766,0.00094,188.0
7,34,False,14,prompt,23166,23166,True,,,,3.7736,0.002226,188.0
7,35,True,7123,fhe,15,15,True,,,,0.0775,0.000746,188.0
7,36,False,3811,prompt,21339,21339,True,,,,0.4454,0.001574,188.0
7,37,False,3198,prompt,281,281,True,,,,2.3404,0.00044,188.0
7,38,False,2644,prompt,273,273,True,,,,0.2405,0.001548,188.0
7,39,False,36091,prompt,13,13,True,,,,3.0848,0.00121,188.0
7,40,False,70,prompt,839,839,True,,,,0.1384,0.007735,188.0
7,41,False,2425,prompt,323,323,True,,,,0.8426,0.000304,188.0
7,42,False,1988,prompt,369,369,True,,,,0.9958,0.00222,188.0
7,43,True,13,fhe,13648,13648,True,,,,1.9623,0.0005,188.0
7,44,False,8660,prompt,13,13,True,,,,0.3799,0.00115,188.0
7,45,False,5558,prompt,13,13,True,,,,0.4453,0.001106,188.0
7,46,False,1824,prompt,588,588,True,,,,0.468,0.001029,188.0
7,47,True,1495,fhe,13,13,True,,,,0.2518,0.000294,188.0
7,48,False,15,prompt,380,380,True,,,,0.5116,0.002397,188.0
7,49,False,407,prompt,253,253,True,,,,1.1676,0.0005,188.0
7,50,False,4177,prompt,13,13,True,,,,0.8568,0.000673,188.0
7,51,True,14847,fhe,17323,17323,True,,,,0.114,0.00063,188.0
7,52,False,247,prompt,8335,8335,True,,,,0.8961,0.001799,188.0
7,53,False,23993,prompt,13,13,True,,,,0.4354,0.000785,188.0
7,54,False,1673,prompt,273,273,True,,,,0.5458,0.000491,188.0
7,55,True,285,prompt,9047,9047,True,,,,0.2907,0.000849,188.0
7,56,False,2085,prompt,3484,3484,True,,,,0.8206,0.002436,188.0
7,57,False,625,prompt,6537,6537,True,,,,0.2988,0.003174,188.0
7,58,False,844,prompt,878,878,True,,,,1.1558,0.00082,188.0
7,59,True,347,fhe,253,253,True,,,,1.2365,0.001033,188.0
7,60,False,13,prompt,285,285,True,,,,0.3791,0.000485,188.0
7,61,False,4934,prompt,19370,19370,True,,,,0.1681,0.001532,188.0
7,62,False,253,prompt,1388,1388,True,,,,1.4087,0.000978,188.0
7,63,True,253,fhe,6150,6150,True,,,,0.1847,0.001036,188.0
8,0,False,3762,prompt,273,273,True,,,,0.9283,0.001007,188.0
8,1,False,281,prompt,253,253,True,,,,1.8367,0.001484,188.0
8,2,False,23569,prompt,9241,9241,True,,,,2.1996,0.000468,188.0
8,3,True,271,fhe,358,358,True,,,,7.6342,0.002049,188.0
8,4,False,7312,prompt,4884,4884,True,,,,0.187,0.004385,188.0
8,5,False,581,prompt,1659,1659,True,,,,1.836,0.00062,188.0
8,6,False,387,prompt,1728,1728,True,,,,0.0787,0.001099,188.0
8,7,True,323,fhe,247,247,True,,,,2.2276,0.002367,188.0
8,8,False,2954,prompt,15,15,True,,,,0.429,0.00062,188.0
8,9,False,326,prompt,253,253,True,,,,0.1067,0.000975,188.0
8,10,False,6267,prompt,369,369,True,,,,0.1155,0.001698,188.0
8,11,True,1436,fhe,13,13,True,,,,1.6612,0.001483,188.0
8,12,False,2550,prompt,320,320,True,,,,2.6245,0.003872,188.0
8,13,False,15,prompt,187,187,True,,,,0.7489,0.00045,188.0
8,14,False,1355,prompt,2419,2419,True,,,,0.5893,0.000834,188.0
8,15,True,6455,fhe,23993,23993,True,,,,1.4099,0.000659,188.0
8,16,False,48088,prompt,26485,26485,True,,,,0.5637,0.000977,188.0
8,17,False,12785,prompt,13,13,True,,,,0.8359,0.00038,188.0
8,18,False,1027,prompt,432,432,True,,,,1.5341,0.000302,188.0
8,19,True,66,prompt,22707,22707,True,,,,9.1657,0.003035,188.0
8,20,False,342,prompt,247,247,True,,,,1.7958,0.001151,188.0
8,21,False,1824,prompt,13,13,True,,,,0.3916,0.000843,188.0
8,22,False,697,prompt,3626,3626,True,,,,0.1136,0.001198,188.0
8,23,True,25540,fhe,15,15,True,,,,0.2017,0.00152,188.0
8,24,False,43504,prompt,403,403,True,,,,5.8966,0.004421,188.0
8,25,False,3750,prompt,273,273,True,,,,0.4425,0.001842,188.0
8,26,False,13,prompt,3618,3618,True,,,,1.2459,0.000573,188.0
8,27,True,1533,fhe,13,13,True,,,,0.9534,0.000856,188.0
8,28,False,15,prompt,733,733,True,,,,0.471,0.001601,188.0
8,29,False,2515,prompt,403,403,True,,,,2.0917,0.001813,188.0
8,30,True,275,fhe,253,253,True,,,,1.6994,0.000826,188.0
8,31,True,2020,fhe,273,273,True,,,,3.0827,0.001839,188.0
8,32,False,281,prompt,253,253,True,,,,1.1406,0.000801,188.0
8,33,False,2155,prompt,219,219,True,,,,0.2163,0.002652,188.0
8,34,False,23166,prompt,2488,2488,True,,,,1.2927,0.001759,188.0
8,35,True,15,fhe,187,187,True,,,,0.926,0.002404,188.0
8,36,False,2181,prompt,1925,1925,True,,,,0.9364,0.001011,188.0
8,37,False,281,prompt,3426,3426,True,,,,0.583,0.001266,188.0
8,38,False,2919,prompt,13,13,True,,,,0.3409,0.000624,188.0
8,39,False,13,prompt,36210,36210,True,,,,2.2428,0.001983,188.0
8,40,False,839,prompt,35231,35231,True,,,,0.5524,0.001138,188.0
8,41,False,281,prompt,1361,1361,True,,,,1.0308,0.000811,188.0
8,42,False,369,prompt,13,13,True,,,,0.8324,0.001341,188.0
8,43,True,13648,fhe,13,13,True,,,,2.2295,0.000434,188.0
8,44,False,13,prompt,285,285,True,,,,2.0012,0.000912,188.0
8,45,False,1824,prompt,15,15,True,,,,0.1434,0.002416,188.0
8,46,False,476,prompt,1361,1361,True,,,,0.5386,0.001969,188.0
8,47,True,13,fhe,285,285,True,,,,1.2978,0.001394,188.0
8,48,False,399,prompt,1205,1205,True,,,,10.6636,0.004829,188.0
8,49,False,8825,prompt,1511,1511,True,,,,1.7946,0.000698,188.0
8,50,False,28,prompt,352,352,True,,,,1.7302,0.000255,188.0
8,51,True,17323,fhe,13,13,True,,,,2.0158,0.001845,188.0
8,52,False,8335,prompt,273,273,True,,,,5.6984,0.001168,188.0
8,53,False,13,prompt,6315,6315,True,,,,0.5523,0.00295,188.0
8,54,True,835,prompt,253,253,True,,,,0.9169,0.000698,188.0
8,55,True,9047,fhe,253,253,True,,,,1.1584,0.000477,188.0
8,56,False,3484,prompt,342,342,True,,,,2.6378,0.001645,188.0
8,57,False,15958,prompt,2515,2515,True,,,,2.3557,0.002447,188.0
8,58,True,476,prompt,457,457,True,,,,0.3019,0.001715,188.0
8,59,True,253,fhe,5347,5347,True,,,,1.0297,0.001727,188.0
8,60,False,1014,prompt,2167,2167,True,,,,0.0652,0.001416,188.0
8,61,False,275,prompt,247,247,True,,,,0.303,0.000713,188.0
8,62,False,1388,prompt,310,310,True,,,,2.6874,0.001189,188.0
8,63,True,6150,fhe,13,13,True,,,,0.579,0.001294,188.0
